customer_id,first_order,last_order,days_between,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,0_7h,8_14h,15_19h,20_23h,weekend_orders,weekday_orders,temp_data_labels
0329e8f43b,11,83,72,0,0,0,0,0,0,0,0,0,0,0,0,3,3,1,2,1,0,2,2,0,0,0,0,2,4,6,0,2,0,0,6,6,2,0,14,1
0ad0e11322,11,83,72,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,1,1,0,2,0,0,0,0,0,2,3,0,1,2,0,3,3,2,2,6,1
28a4612db7,11,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,1,0,0,1,0,2,0,0,1,2,1,1,3,1
3020584eb2,11,83,72,0,0,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,3,0,0,0,0,0,0,1,1,4,0,1,2,0,6,3,0,2,7,1
44c4bda818,11,83,72,0,1,3,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,2,1,0,6,1,0,0,2,5,1
51dfaa4238,11,83,72,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2,1,0,0,1,0,0,0,2,1,2,1,2,0,0,3,4,1,0,8,1
6d80d32998,11,83,72,0,0,0,0,0,0,0,0,0,0,2,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,2,1,3,2,0,5,3,0,2,6,1
71c462072c,11,83,72,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,0,1,0,0,0,0,0,1,0,0,1,1,2,0,0,1,4,0,1,4,1
7edb2648b8,11,83,72,0,0,0,1,1,1,0,0,2,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,1,1,1,4,0,3,3,3,0,1,8,1
7f3ce71bde,11,83,72,1,0,1,0,0,3,1,2,1,2,2,0,2,0,0,0,0,0,0,0,0,0,0,3,1,2,5,0,5,1,6,9,0,0,4,13,1
9d9a4028f9,11,83,72,0,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,3,1,0,0,0,5,1
c651f890c8,11,83,72,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,5,1,0,0,1,1,0,1,3,0,0,1,4,2,3,1,1,7,3,6,7,1
ddd6c09ebc,11,83,72,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,3,2,2,0,0,1,0,0,1,2,1,4,0,2,2,1,2,8,1,3,9,1
0c127640e4,11,84,73,0,0,0,1,1,1,3,0,0,0,1,1,2,1,0,2,0,0,0,0,0,1,0,1,1,3,2,4,2,1,6,5,2,1,2,12,1
1b35ebdcb3,11,84,73,0,0,0,2,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,3,2,0,0,2,3,1
28a58da276,11,84,73,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,2,0,1,0,0,0,0,0,0,0,1,0,4,1,0,3,3,0,1,5,1
2b24f831e2,11,84,73,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,2,0,2,2,0,2,2,1
3e17dd3452,11,84,73,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,2,1,1,1,4,1,0,0,2,1,1,1,2,2,6,0,4,6,5,8,7,1
41afb30188,11,84,73,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,2,0,3,3,1,0,0,0,0,0,0,1,2,7,2,0,2,9,1,2,10,1
462b3b9a50,11,84,73,0,0,0,0,0,0,0,0,2,3,0,1,0,0,0,1,4,5,2,0,0,0,0,4,2,3,5,3,0,1,0,6,12,0,5,13,1
5e8e0a42b1,11,84,73,0,0,0,0,0,0,0,1,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,5,0,0,2,3,1
6a911016c4,11,84,73,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,1,0,2,1,0,1,3,0,1,3,1
9926d7858e,11,84,73,0,0,0,0,0,0,0,0,0,1,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,4,1,0,1,4,1
9a2c2dfcee,11,84,73,0,0,0,0,0,0,0,0,0,2,1,0,0,0,2,3,1,0,0,0,0,0,0,2,2,0,3,0,0,2,0,3,6,0,4,5,1
a8d3b7151b,11,84,73,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,2,2,1,0,0,0,0,0,0,0,3,1,2,0,1,0,1,6,0,1,6,1
e82b0362a0,11,84,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,0,0,3,0,0,4,0,3,1,1
ec0b4763ee,11,84,73,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,1,2,1,0,0,0,1,2,0,3,1,0,1,0,3,4,1,2,6,1
efb431df57,11,84,73,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,3,0,3,2,0,3,2,1
1b0ec74419,11,85,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,1,1
36688898c6,11,85,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,1,1,0,0,0,3,1,1,3,1
6d35f6744d,11,85,74,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,3,2,1,0,0,0,0,0,2,0,0,1,1,4,0,1,1,6,0,2,6,1
91ad189447,11,85,74,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,1,0,2,1,2,0,2,3,4,1
9b1f6b75e9,11,85,74,0,0,0,0,0,0,0,1,0,2,0,1,0,0,2,2,1,0,1,0,0,0,0,3,1,2,1,0,2,1,0,4,6,0,4,6,1
a64b0c6868,11,85,74,1,1,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,3,0,1,1,7,0,0,0,3,4,1
af4c3c92b3,11,85,74,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,2,0,1,0,0,2,1,2,0,0,1,3,2,1,5,1
e4afa2db26,11,85,74,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1
e6985ff2b1,11,85,74,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,3,0,0,1,0,0,2,1,1,2,0,2,2,3,3,4,1
f8e106588c,11,85,74,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,2,0,0,1,0,1,1,0,2,3,0,3,2,1
ff47731197,11,85,74,0,0,0,0,0,0,0,0,0,0,2,1,2,1,1,3,0,4,0,2,1,1,0,2,3,2,4,2,4,1,0,6,8,4,3,15,1
01a0e7dbe4,11,86,75,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,0,0,0,0,1,1,1,0,0,1,0,1,1,2,1,3,1
0ca2ce275a,11,86,75,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,2,1,1,0,1,0,0,3,1,1,0,5,1
2c1d70a236,11,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,1,0,1,1,0,0,0,0,1,2,0,3,1
34e00a2c7e,11,86,75,0,1,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,3,0,3,3,1,0,0,7,1
4a5c7bb825,11,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,1,1,0,1,0,1,0,0,0,1,2,1,3,1
71f595c8d1,11,86,75,0,0,0,0,0,0,0,0,0,0,1,1,3,0,0,0,1,1,1,0,0,0,0,0,1,1,1,2,2,1,0,5,3,0,1,7,1
810893d145,11,86,75,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,2,1,1,0,0,0,0,0,3,0,1,2,0,2,0,4,4,0,2,6,1
92e70a5a37,11,86,75,0,0,0,0,0,0,0,0,1,0,1,3,1,1,1,0,0,1,3,4,0,0,0,2,3,3,4,1,0,3,0,7,5,4,5,11,1
a5b625502e,11,86,75,0,0,0,0,0,0,0,0,0,0,0,3,2,1,0,0,1,0,0,0,0,0,0,1,2,0,1,2,1,0,0,6,1,0,1,6,1
c6b76af10d,11,86,75,0,0,0,0,0,0,0,1,1,0,0,3,1,0,0,0,0,1,0,0,0,0,0,2,2,1,1,0,1,0,0,6,1,0,2,5,1
d383fae41d,11,86,75,0,0,0,0,1,0,0,0,0,0,0,0,0,1,6,4,3,0,0,0,0,0,0,0,1,2,3,4,2,3,1,1,13,0,3,12,1
d97e1e61b4,11,86,75,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,1,1,2,2,1,1,1,3,1,5,0,2,7,1
f05cf3a591,11,86,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,4,0,1,3,1
f82bfd9e79,11,86,75,0,1,2,0,0,1,0,0,1,2,1,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,1,0,1,2,4,5,0,0,5,4,1
fffc07f827,11,86,75,0,0,0,0,0,0,1,1,0,1,0,0,0,2,3,4,2,2,0,0,0,0,0,1,3,1,5,3,3,0,1,4,11,0,1,15,1
05512b8891,11,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,4,0,0,4,1
18947a69ad,11,87,76,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,1,2,1,0,2,1,0,2,5,0,1,6,1
29da4639cc,11,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,2,0,0,0,0,0,3,0,0,3,1
359a76a8a4,11,87,76,0,2,0,0,1,2,1,2,2,1,1,0,1,4,0,0,2,1,0,0,0,0,0,5,1,5,2,3,2,3,6,11,3,0,8,13,1
41c5dddd8f,11,87,76,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,1,6,0,0,0,1,5,1
440abbe960,11,87,76,0,0,0,0,0,0,0,0,0,0,2,1,1,1,1,1,0,1,0,0,0,0,0,0,1,4,1,0,0,2,0,5,3,0,2,6,1
4746541879,11,87,76,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,0,1,3,0,0,0,4,1
67339b9724,11,87,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,0,1,0,0,0,3,0,0,3,1
6c50f7dd6d,11,87,76,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,0,0,0,0,2,2,0,2,0,1,2,2,1,0,6,1
74d1a4417e,11,87,76,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2,5,2,0,0,0,0,1,1,5,1,2,1,0,1,8,2,1,10,1
90f51149ce,11,87,76,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,2,0,1,1,2,1
983d97b8d4,11,87,76,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,2,0,2,0,0,3,0,2,0,5,1
a2844358a7,11,87,76,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,2,1,0,0,3,1
a5cce218b9,11,87,76,0,0,0,0,0,0,1,0,0,1,2,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,1,1,0,0,1,4,1,0,2,4,1
a92035ce7e,11,87,76,0,0,0,0,0,0,0,0,0,1,3,0,0,1,2,0,0,0,0,0,0,0,0,0,0,2,2,2,1,0,0,5,2,0,0,7,1
b0d0208c72,11,87,76,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,2,0,1,0,0,0,0,0,0,1,1,1,2,1,0,0,3,3,0,0,6,1
b74da1325d,11,87,76,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,1,0,0,0,0,0,0,0,1,2,0,0,2,0,2,3,0,2,3,1
c01729085d,11,87,76,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,1,0,0,1,3,0,0,2,1,4,1
c9671a8745,11,87,76,0,0,0,1,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,1,0,0,1,7,0,0,1,7,1
ccab19871b,11,87,76,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,2,1,0,0,0,0,4,0,0,1,3,1
cdb16e5d06,11,87,76,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,2,1,7,0,0,0,0,2,0,1,4,0,1,6,0,2,11,0,8,6,1
ee19f3f50d,11,87,76,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,3,0,0,1,3,1
1447adfc3a,11,88,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2,0,0,3,1
2610d2b59b,11,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,3,1,0,0,0,0,0,1,1,1,3,2,0,0,0,0,8,0,1,7,1
2c62e7d8dc,11,88,77,0,0,0,0,0,0,0,0,0,1,0,2,0,0,1,1,2,0,0,0,0,0,0,1,1,0,2,3,0,0,0,3,4,0,1,6,1
3014f1dfe0,11,88,77,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,2,4,1,1,0,0,0,0,6,1,2,2,0,1,4,6,2,9,1
58102eeb3e,11,88,77,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,1,2,4,1,3,1,1,0,2,2,2,5,1,3,4,0,4,10,5,6,13,1
596a74d3d0,11,88,77,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,1,2,1,1,0,0,0,1,1,1,2,0,2,2,0,4,4,1,3,6,1
5f1de184a7,11,88,77,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,2,1,0,0,0,3,1
62e983302b,11,88,77,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,2,0,0,0,0,0,1,1,3,3,0,0,0,1,4,3,0,1,7,1
6ab516ead2,11,88,77,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,4,1,0,1,4,1
6ffa5bc2f4,11,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,6,0,0,6,1
8dbc1976f0,11,88,77,0,0,0,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,2,0,0,0,3,0,1,0,1,3,1
90aab4e432,11,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,1,2,0,0,0,0,0,4,0,0,4,1
b978cba1d5,11,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,0,5,1
c6fd1bd408,11,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,5,1,1,0,0,0,0,3,2,1,2,0,1,0,0,0,9,0,3,6,1
d9ec8fca39,11,88,77,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,0,0,1,0,0,2,0,0,0,0,1,2,0,1,2,1
da882ea31b,11,88,77,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,4,4,2,0,0,0,0,1,1,1,3,4,2,1,0,1,12,0,2,11,1
e0d9e3b151,11,88,77,0,0,0,0,0,0,0,0,0,0,0,1,2,1,3,0,0,0,0,0,0,0,0,0,0,0,2,0,3,2,0,4,3,0,2,5,1
f5654bc787,11,88,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,3,0,0,0,0,0,2,1,0,3,1
fe581a2978,11,88,77,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,1,2,0,0,1,0,2,3,1,2,4,1
feed13787b,11,88,77,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,3,3,0,0,0,0,0,0,1,0,2,2,1,2,2,0,2,8,0,3,7,1
1e90a3086f,11,89,78,1,2,0,1,0,1,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,1,0,4,3,0,3,7,5,0,0,4,8,1
3d12edf6fd,11,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,2,1
3da3fd15ac,11,89,78,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,2,1,1,0,0,0,3,1,0,0,4,1
4383e47b4e,11,89,78,0,0,0,0,0,0,0,0,0,0,1,0,0,3,0,0,1,1,0,0,0,0,0,1,1,1,1,1,0,1,0,4,2,0,2,4,1
59aeb05b8d,11,89,78,1,2,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,2,1,4,3,0,0,3,4,1
63628a148a,11,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,1,1,0,2,0,0,4,0,2,2,1
74e4ff9794,11,89,78,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,2,1,0,1,2,1
7f60a7ae0e,11,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,2,0,1,1,0,0,0,2,1,1,0,4,1
81fbc81918,11,89,78,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,2,2,0,0,4,1
930a9faa5a,11,89,78,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,1,4,1,0,4,3,0,1,6,1
9eed85a1fe,11,89,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,3,0,0,3,1
b1cd7b32d2,11,89,78,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,2,2,1,0,2,2,0,2,2,1,2,1,0,4,5,4,7,1
b524feb578,11,89,78,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,3,4,0,0,0,0,0,0,1,1,1,2,2,1,2,0,2,8,0,3,7,1
bc873b4744,11,89,78,0,0,0,0,0,0,0,0,3,2,0,0,0,0,2,1,2,0,0,0,0,0,0,1,1,1,3,3,0,1,0,5,5,0,2,8,1
cb36383855,11,89,78,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,1,1,2,0,0,1,2,2,0,1,4,1
e047d0da43,11,89,78,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2,0,2,0,4,2,0,3,3,1
eb7353d34d,11,89,78,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,2,3,2,0,0,0,0,0,1,2,1,3,2,1,0,3,7,0,1,9,1
ff256f947e,11,89,78,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,1,2,1
04f43d2921,12,12,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
04f5b4ee98,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
08be594687,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0a0ecdfb59,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0d9a396d24,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
0db6a92c61,12,12,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1b6eef49ba,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
1c8be85e40,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
23ae1eeeb3,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
247fde982c,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
24f3860756,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
25edb29367,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2667c8c60e,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
26da7d5074,12,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
29f3ef7115,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2a19140a39,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
2e9617ddcb,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
32359405c1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,2,0
379357a3ee,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
3e2af9924c,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
3ee0088286,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
409679b5ed,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4262ca120f,12,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
44a30cc0ce,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
47985e94e5,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0
48293a831b,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4868231fdb,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
491c187d06,12,12,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4acf48a578,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
4d26bbb5fe,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
4d5c38d64c,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5138423f0f,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
51e52e7c3b,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0
52419c8ad7,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
53d50799a0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
54f3e126c9,12,12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,2,0
5644cf4718,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
571c471937,12,12,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5a708c276d,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5a72a8f117,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5ae8f53353,12,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0
5c304d3c50,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
5faa44fa20,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0
