customer_id,customer_region,customer_age,is_repeat_customer,Cluster labels 4
a39176bf60,2360,30,1,2
168ba7e5d8,2440,39,1,0
abbbb77bf5,8670,41,1,0
bb528ed47f,2360,26,1,2
e959a2bd55,2440,20,1,3
fe30e4eca6,2440,24,1,3
1691cacec1,2440,28,1,2
3d13e29447,8670,35,1,0
4a7cbad167,2360,22,1,2
6a470cb846,8670,21,1,3
06ec247485,2440,33,1,2
2315668702,4660,26,1,1
62f968450e,8670,36,1,0
945982ef49,8670,29,1,3
eea990c0b6,4660,33,1,1
1da0ff9929,8670,31,1,3
4799a0a5f7,8670,32,1,3
61bd856971,2360,25,1,2
6337c38ec6,4660,29,1,1
7489bcba2d,8670,21,1,3
86eab0a15e,8670,35,1,0
bef9e116c3,8670,28,1,3
da8c36767a,2440,30,1,2
38add34628,8670,34,1,0
66f2370c13,8670,32,1,3
8267da5709,4660,26,1,1
a3f4868f89,4660,43,1,0
c4122750c3,4660,26,1,1
e2d39b63e1,2360,18,1,2
5eada6b2c1,8670,25,1,3
a91b71a7fa,2360,27,1,2
ba9f0cce0b,2440,23,1,3
bcfe18aa48,2360,21,1,2
ddde555655,4660,29,1,1
e22ebcdf3a,2360,27,1,2
17acb2ed05,4660,41,1,1
20771520d5,4660,27,1,1
3d854f2f5f,4660,23,1,1
7072dba96c,4660,40,1,1
b184296397,2490,19,1,3
057dc4e4a7,8670,19,1,3
3ee70571e0,2360,24,1,2
8ffcddd9f4,4660,26,1,1
170eab2104,8670,24,1,3
2bc6e92a91,2360,36,1,2
3efe93ed1b,4660,25,1,1
b2cc8603f2,4660,32,1,1
bc9360e876,2360,26,1,2
e38ba93f0e,2360,58,1,0
ecd0667958,2360,21,1,2
fab864bef7,2360,31,1,2
2c272b9ce1,8670,18,1,3
47f686b138,8670,23,1,3
6947ef2091,8670,34,1,0
78e8b32675,2360,26,1,2
7af118e343,8670,25,1,3
9415199731,4660,37,1,1
c5b4c20095,0000,18,1,3
f70b1c98c1,2360,27,1,2
22b1cb35fb,2360,23,1,2
9865097985,2360,27,1,2
b77c8eebfc,8670,28,1,3
f5e25ef971,8670,53,1,0
1629620173,2360,45,1,0
2d986ed47a,2440,22,1,3
3fd8f7cfa7,2360,29,1,2
52c3a7f9bf,4660,22,1,1
6f1555ed40,4660,27,1,1
7f3dcdbc53,2440,32,1,2
9266b0d8de,8670,30,1,3
95078a56e4,2360,21,1,2
f134fae319,2360,21,1,2
f3b805be6e,4140,27,1,2
fc340c6a5b,2360,27,1,2
0840d9f193,4660,17,1,1
0f5256be7a,4660,30,1,1
28e2e2995f,8670,19,1,3
32d63ee1af,4660,24,1,1
803ef579b8,2360,24,1,2
8a9554abd0,2360,29,1,2
95ae958bc2,2440,34,1,2
c37ae45aee,8670,24,1,3
e051579d20,8670,19,1,3
e0a8a76c03,2360,24,1,2
e32dbbcbf1,2360,35,1,2
e664dcede3,4660,41,1,1
12ffdbf7f1,2360,20,1,2
2056c2a27e,8670,24,1,3
4f2b9462a0,2440,24,1,3
abaa836f49,4660,30,1,1
b37e15351f,4660,16,1,1
d067dbcb3c,2360,37,1,2
d8ad066801,2360,37,1,2
00f99ef679,4660,20,1,1
1edd8b2506,2360,30,1,2
21e4a6408f,8670,19,1,3
2d5044eca8,4660,24,1,1
3a94f6b369,8670,23,1,3
3c084d3a6f,8670,27,1,3
57b8bbc3b9,2360,23,1,2
b85a3fe07a,2360,31,1,2
f8f1621f90,2360,28,1,2
02f380033c,2360,21,1,2
11c92e8355,2360,25,1,2
384daee33f,4660,20,1,1
87cd35911f,2360,18,1,2
8d06d47b0f,8670,22,1,3
9034e19a87,8670,27,1,3
acebff53ff,2360,31,1,2
d7e0b01dfb,4660,22,1,1
e2b48611a0,2360,27,1,2
30d5fae9d7,8670,27,1,3
5fd06b5ff3,2360,18,1,2
6de8c5f81d,2440,32,1,2
74cfbc03e8,2360,25,1,2
898ee2d5fe,4660,31,1,1
9761f59044,8670,24,1,3
c59ae6b703,8670,22,1,3
d6eefd4e6c,0000,25,1,3
ef14c1d778,8670,28,1,3
00b13e0bc6,8670,51,1,0
08852dc25f,8670,25,1,3
0b02bb8e76,8670,38,1,0
4dbf399f80,4660,22,1,1
60ac58d7c3,2360,27,1,2
6817bfa340,4660,46,1,0
75fa51d5f9,8670,28,1,3
7856d0f9f0,8670,48,1,0
845a88199b,2360,30,1,2
9aebb7d6b7,4660,40,1,1
c193bad83e,2440,25,1,3
cb91f4cd3b,4660,24,1,1
0b57ee7af4,8670,21,1,3
16fe5062dd,8670,23,1,3
4b9d92b1a6,2360,28,1,2
803ca0674d,2360,22,1,2
aa6ba6ac87,2360,21,1,2
cb6b4f97ca,2360,31,1,2
d21cbc889c,4660,25,1,1
d2d22b6af1,4660,21,1,1
e7a5468d82,4660,27,1,1
e900b21aad,2360,29,1,2
25713a2d97,2360,29,1,2
68d0a5ed2f,2360,27,1,2
75c8e86e60,2360,25,1,2
916a0cf48c,2360,24,1,2
9e81b143ff,2360,23,1,2
a0f3790540,0000,23,1,3
e846ede6d6,8670,36,1,0
1105ae1ded,8670,23,1,3
2065f95b8c,4140,37,1,0
380b30a880,8670,23,1,3
6868fec24b,4660,21,1,1
ab104cc0bd,4660,20,1,1
b30407ad66,2360,22,1,2
db465545b3,2360,23,1,2
f86c8b7f11,4660,34,1,1
fff2ae774e,4660,26,1,1
040ade87b4,2360,22,1,2
252ce5a95c,2440,27,1,2
4a6cd4caaa,8670,29,1,3
5019e4cc0b,2360,24,1,2
5d51df17f7,4660,24,1,1
a18735cfb4,2360,33,1,2
b0ce22585d,4660,31,1,1
e92efb2540,8670,39,1,0
161a862c94,2360,23,1,2
60e2a8faa1,2360,22,1,2
63d1dacd40,4660,22,1,1
740643e462,8670,22,1,3
795b5b0cb7,2440,27,1,2
b7fa1a4e6f,2440,31,1,2
ba17a8a481,8670,27,1,3
cb78f6bc7b,8670,26,1,3
d1c7e6873b,2360,33,1,2
fea8aa34f7,2360,24,1,2
09c4927e2a,2360,24,1,2
168768eb3a,8670,25,1,3
1eb36dff97,2360,25,1,2
622eb0db3e,2360,30,1,2
680f8538e7,2490,42,1,0
74f2f15cae,0000,28,1,2
97f884e7c3,8670,20,1,3
a15d2f146e,8670,29,1,3
cc9a3b1ff8,2360,31,1,2
d07baeba7e,0000,33,1,2
de59366b22,4660,21,1,1
02abb84a3a,4660,41,1,1
10039ba9c6,8670,21,1,3
184849db29,2360,24,1,2
1ba78981fd,8670,24,1,3
21efc02351,2360,26,1,2
471079f03e,4660,24,1,1
5ec2d8324a,8670,31,1,3
6510794474,2360,27,1,2
6522dcbc23,2440,21,1,3
9a842c8519,4660,26,1,1
a91de1700d,0000,26,1,1
b853211a46,8370,30,1,2
c3299f7d04,2360,28,1,2
cf742fed64,2360,26,1,2
07fd5eb55d,2360,24,1,2
2f9fd59a4c,8670,23,1,3
3dbab7d33d,4660,22,1,1
486e1a1e83,8670,33,1,3
66a702602e,4660,21,1,1
6eda7671bc,8670,30,1,3
733c4da67d,2360,30,1,2
9a1adefa2c,2360,24,1,2
a4e13c1d67,2360,16,1,2
b47e6102c8,8670,24,1,3
ec7251a857,8670,29,1,3
4f9de759d1,8670,27,1,3
7def6dc2e8,8670,30,1,3
8cb2a907fd,2360,20,1,2
ac3a32a25a,8370,26,1,1
dc8bb0bdd3,2360,30,1,2
e64cd21142,0000,25,1,3
02bf200a49,2440,21,1,3
0627ab1855,8670,23,1,3
0e938c7dbc,2360,25,1,2
1222df6513,4660,27,1,1
19d14f29f9,2360,35,1,2
39f2865ee5,2360,19,1,2
51dd9e70ed,8670,22,1,3
5c40fb74f3,2360,28,1,2
656ff96c1b,2360,25,1,2
7cd39bcb46,8670,22,1,3
8d2ff274a3,2360,35,1,2
9f5f26725f,2360,23,1,2
a1e0c72038,2360,27,1,2
ba952ae51b,4660,20,1,1
be1a0c0aaf,8670,42,1,0
c20c845e82,8670,36,1,0
c6d0adc4d1,8670,27,1,3
d7e451ef40,8670,21,1,3
da4aa649ee,2440,28,1,2
e247f9cc36,4660,22,1,1
f04d0eb16a,4660,28,1,1
0608647c9c,4660,37,1,1
285fd19937,8670,21,1,3
29e9751b2b,2360,15,1,2
4e9716c78d,8670,31,1,3
531a5be29c,2360,43,1,0
794d0e0240,2440,20,1,3
810ae1414f,4660,33,1,1
b06c42a7b7,4660,18,1,1
c82aac85ca,8670,24,1,3
d0c7f4abc4,4660,21,1,1
16fef3502d,4660,29,1,1
233054b5e5,8670,35,1,0
31eba26e53,8670,23,1,3
3b8a85b6fc,8670,31,1,3
4319843eec,2360,36,1,2
6a563b9c46,2360,36,1,2
7940863a34,4660,17,1,1
829e31d671,4660,51,1,0
8cf17e42ae,8670,37,1,0
9b3322a22c,2440,25,1,3
a11a08edaf,8670,28,1,3
ab2d1323ca,2440,37,1,0
ac714e0982,4660,31,1,1
baffa6870d,2360,56,1,0
f0ebf1f3d6,2360,75,1,0
f2db9b2c19,8670,20,1,3
0781c6b87c,8670,23,1,3
1281bae32c,8670,22,1,3
254cdaf18e,2360,26,1,2
3d1f7e939a,2360,37,1,2
3ef127aa33,8670,55,1,0
49b8be7d44,2360,66,1,0
4a38eaff74,2360,24,1,2
4eeb530ade,2440,23,1,3
597236ff66,4660,26,1,1
6a0dabcca0,2360,24,1,2
7de335709d,2440,20,1,3
8c6ce11be8,2360,38,1,2
91649b5607,2440,29,1,2
991912749a,8670,20,1,3
a025067873,4660,34,1,1
a9d8c1823d,2360,33,1,2
c409c6c8d7,2360,27,1,2
cae6b24e65,2360,19,1,2
e615d30b34,4660,28,1,1
13a4fed147,8670,38,1,0
4f80fe35cf,8670,26,1,3
6a8f894bca,2360,25,1,2
805e850a1a,8670,24,1,3
835cf8172a,8670,22,1,3
9070bb4326,2360,26,1,2
9575ba9b9a,8370,29,1,2
abe8b9b8aa,2360,22,1,2
da83ec5e0c,2360,18,1,2
dda2f5965f,0000,23,1,3
f032e70a3f,8670,22,1,3
f4a2e092e3,0000,30,1,2
2b3f3b6c0f,2360,24,1,2
2d350d2f9d,2360,25,1,2
322e4a3373,4660,26,1,1
3730b32758,4660,20,1,1
613c0b79be,4660,26,1,1
61e798893c,8670,31,1,3
6c334e4c5f,2360,55,1,0
6c3c5ec429,2360,40,1,2
6c3d7d8e16,2360,27,1,2
708c199555,4660,41,1,1
855e6f671a,2490,24,1,3
907ee088eb,4660,18,1,1
b7d6d3f756,2360,21,1,2
bb96c01f76,2360,23,1,2
c508909080,8670,23,1,3
c9e4c0cc92,2360,19,1,2
d72e320b6d,8670,24,1,3
de79bbc4cb,2360,25,1,2
ed311049a1,2490,28,1,2
f28741a59e,8670,32,1,3
f38ec53a04,2360,43,1,0
f83b3a7fbd,8670,32,1,3
029653483f,4660,30,1,1
030c6cc1b1,2440,26,1,1
06144ea527,4660,19,1,1
11f92a959d,2440,30,1,2
14652772b6,2360,54,1,0
1f39a04da6,4660,29,1,1
27a0896dec,8670,26,1,3
2b9d14297c,4660,33,1,1
335d1f42ed,2360,30,1,2
3f54e3ad83,8670,25,1,3
5285b5280f,8670,16,1,3
5b0d814c83,8670,29,1,3
5c3e0a61e7,2360,31,1,2
71fd296bf4,8670,29,1,3
771e0eb0f7,8670,31,1,3
77b932b1ec,2360,42,1,2
79a1a1eb1c,8670,23,1,3
9548ceb442,8670,29,1,3
95c4a720ca,4660,35,1,1
9bf7f77ac6,4660,54,1,0
bafa2aa145,4660,33,1,1
dad7b1926a,4660,33,1,1
db4a3722fb,2360,24,1,2
db9fb6a0f2,2440,25,1,3
f044970f7e,8670,24,1,3
00c29c566c,4660,48,1,0
1439cd56a8,8670,26,1,3
1601a2e6d4,8670,24,1,3
3e9b2e14c3,2360,20,1,2
40dc22e1db,8670,25,1,3
48433706f4,8670,20,1,3
57ccac26bb,8670,33,1,3
5a4f0e7fbe,8670,23,1,3
5af814ac1d,2360,29,1,2
619d12e6ec,2360,29,1,2
6899eb55ab,2360,30,1,2
7993951f01,8670,22,1,3
827bb3e090,4660,24,1,1
9c59eaf6bd,2440,24,1,3
a1d2689b69,2360,18,1,2
a7f5d0f7f9,2360,19,1,2
a844812dd2,2360,20,1,2
a95e89723a,2360,22,1,2
abd85157b2,8670,25,1,3
acc9c878cd,4140,33,1,2
ae6035eefa,2490,39,1,0
b05e4d44b1,4660,28,1,1
b9f91d4072,8670,21,1,3
ceabe2a6d6,4660,24,1,1
ced13bd4ee,4660,35,1,1
d0ba952fa7,4660,24,1,1
d455873c47,2360,20,1,2
dcf17e179b,8670,31,1,3
e42851160f,2360,23,1,2
e7c9d091dc,4660,30,1,1
f7ff958189,8670,25,1,3
001f214e8e,4660,46,1,0
0a1f1502b1,4660,22,1,1
0fe0d32aac,2440,27,1,2
261f55b014,8670,25,1,3
2e143e8749,2360,24,1,2
3576617c08,4660,34,1,1
45edfcde0a,8670,30,1,3
50981f0816,8670,25,1,3
57452ab258,4660,40,1,1
63250eb40b,2360,22,1,2
68a5567726,4660,40,1,1
699d6c5772,2440,25,1,3
8301330fea,2360,19,1,2
964cf117c5,4660,27,1,1
9671b25f6c,2360,39,1,2
9f9b0c8ad9,2360,22,1,2
a03438f539,8670,30,1,3
aa24e85667,2440,28,1,2
b8b268dafb,8670,53,1,0
bacf246388,2360,27,1,2
c15b9862f2,4660,36,1,1
c2c95f4db4,2360,20,1,2
c4d3e1aba0,2360,24,1,2
cc4ddcce62,8670,36,1,0
d7f64b389f,2360,23,1,2
e32175023e,8670,45,1,0
f62d74220c,4660,18,1,1
f69fd5e51d,8670,26,1,3
f7b7527ade,2360,34,1,2
03a7bd0edb,8670,21,1,3
1c364a8999,4660,20,1,1
1f42ba7a87,8670,35,1,0
254ca94411,2360,24,1,2
33fad35846,4660,31,1,1
388d3edf65,2360,36,1,2
3c18f902c3,4660,27,1,1
427bbf483c,2360,21,1,2
4bbdf09f69,4660,26,1,1
50cb212164,8670,27,1,3
5356e6f929,2360,38,1,2
61ed77f5eb,8670,34,1,0
62478a7d2d,4660,24,1,1
65b1895505,2360,20,1,2
77eb35c77f,4660,27,1,1
81753d11c0,8670,29,1,3
88d0e0a465,2360,25,1,2
94cbc59e59,8670,22,1,3
a3f97192a3,8670,23,1,3
aaf834dc3e,2360,28,1,2
ad254f001c,8670,36,1,0
b3d05d53af,4660,26,1,1
b44020570c,2360,21,1,2
b8fbda67c3,2360,21,1,2
c3b34e5a1a,2360,25,1,2
c501c98bb0,8670,24,1,3
c5756e3616,4660,18,1,1
d3389193ae,2360,22,1,2
e4123080b6,2440,37,1,0
e44245feea,8670,33,1,3
eaf74c0e19,8670,31,1,3
f477b06649,2360,30,1,2
07815e94e9,2440,21,1,3
078bcecdd4,4660,34,1,1
102302519d,8670,32,1,3
1d2b25cc9e,2360,23,1,2
1e2042c3af,0000,31,1,2
2a2f73146c,4660,56,1,0
39bb6cb255,8670,23,1,3
39d7adc0eb,2360,24,1,2
3c672235ef,2360,30,1,2
404b185c30,2360,23,1,2
41bac34b60,8670,19,1,3
4648535256,4660,21,1,1
49f4b738dd,4660,39,1,1
4e19055f1f,8670,24,1,3
5459f68381,8670,23,1,3
587745dd21,4660,21,1,1
5aaf7527f9,8670,33,1,3
5ae1f6297c,4660,43,1,0
5c42adf56e,8670,24,1,3
7d2692ed24,4660,22,1,1
8904a9abd5,2360,22,1,2
89117e94ae,4660,36,1,1
8ca442afe5,4660,31,1,1
9686785f03,8670,25,1,3
9a2387be65,8670,23,1,3
a6480577aa,2360,28,1,2
a867e39ce4,4660,24,1,1
ae518322b7,2360,19,1,2
b28ad48aa3,8670,20,1,3
ba0a98fe35,8670,26,1,3
c38beff68d,2360,24,1,2
c892ffec8f,8670,20,1,3
ce5b97f744,2360,22,1,2
d94aba813c,2360,23,1,2
db3f9045dc,4660,41,1,1
db53dc7033,4660,53,1,0
e7469383df,4140,40,1,0
eda090d0ff,2360,24,1,2
f5d531ad56,2440,53,1,0
04f46c41cd,8670,41,1,0
0935666a81,4660,36,1,1
112a3b03f7,8670,30,1,3
167a2c82e0,4660,32,1,1
178eda355f,4660,39,1,1
18689aef1b,4660,35,1,1
25e0306f52,4660,26,1,1
2ea73c1c85,4660,30,1,1
3a9e967551,2360,27,1,2
3b65ce912d,2360,21,1,2
40905e36b1,8670,23,1,3
4db62a2c80,8670,30,1,3
58375348ee,0000,45,1,0
5abc571af3,2360,31,1,2
6b5e3e274d,4660,26,1,1
6e677096e2,2360,36,1,2
795dcbdde6,2360,28,1,2
7b699ac8b3,4660,22,1,1
86cbed7a26,2360,31,1,2
95137b2863,8670,27,1,3
9a0aea401f,2360,22,1,2
9c1652648d,8670,26,1,3
a22b9192e9,4660,37,1,1
bac2a467b5,2360,33,1,2
bbed7853ee,4660,30,1,1
bf9d2715c5,2360,29,1,2
caf97ea7cf,2360,31,1,2
cdd701dc2f,2360,19,1,2
d128cb14af,8670,24,1,3
d47e550914,4660,26,1,1
f179686eb8,4660,25,1,1
f4d4fa40f8,2360,54,1,0
fccaffc7c8,2360,26,1,2
ff4192000f,2360,23,1,2
ffbd6940e5,2360,20,1,2
ffdc491a2c,2360,24,1,2
088eb78266,2440,29,1,2
292300805f,2360,33,1,2
2a77ae708d,4140,29,1,2
32124787da,4660,21,1,1
34f8b8bf3c,2360,25,1,2
40c9ba3c93,4660,21,1,1
46b9aa89aa,2360,22,1,2
4be8453542,4660,24,1,1
4fa29b379e,4660,21,1,1
506494c2dd,8670,20,1,3
5482330a05,2440,18,1,3
5d75b0b3c5,8670,24,1,3
6180a82aae,4660,23,1,1
6db05433d8,8670,24,1,3
8f10165910,2440,29,1,2
a2d9671b05,2360,29,1,2
ac3177f2fa,8670,33,1,3
ae6ae18eb9,2360,32,1,2
b6fd7b35fb,8670,29,1,3
be38c8089d,4140,25,1,3
d046468c96,2360,24,1,2
d9c91cf87a,8670,25,1,3
e11de582f9,4660,22,1,1
e49474d5a5,2360,38,1,2
e4dac6e331,2360,26,1,2
e9084d0229,8670,37,1,0
ee66ab0244,2360,27,1,2
f067e61fb2,4660,29,1,1
f072ab31aa,4660,26,1,1
f69e9920f1,8370,23,1,3
f6b571f860,2440,41,1,0
fa3b11c982,2360,26,1,2
00a94739d3,2360,23,1,2
059f55a62e,2360,24,1,2
0c1718d3b9,2360,26,1,2
163a0c23cb,4660,25,1,1
19fb889cdb,4660,31,1,1
1a2b81a932,2360,29,1,2
1c330f6aaa,2360,28,1,2
2093eacbce,2360,26,1,2
28ea2cd485,8670,23,1,3
3635905b99,8670,37,1,0
386ae36b9a,8670,19,1,3
3ff34ca625,4660,34,1,1
4a48738f98,2360,28,1,2
580a11bed4,2440,30,1,2
5c79f6b68d,2440,19,1,3
5f6984fd8c,8670,25,1,3
5f747e207e,8370,24,1,3
5fe98b813b,4660,29,1,1
674e05466e,2440,25,1,3
68635fd197,4660,39,1,1
68e11bdc2f,2360,24,1,2
6df168d35b,2490,30,1,2
6fac76d328,4660,30,1,1
7b90c475c8,2360,28,1,2
8039d87e43,8670,20,1,3
94bd25ccfa,4660,22,1,1
9c0144f54c,2360,49,1,0
a63c25835a,2360,19,1,2
aa6a629038,4660,22,1,1
b58b0eac2d,2360,43,1,0
c139c3f675,2360,25,1,2
c395ed498c,2440,26,1,1
c9e0828092,2360,29,1,2
d3470fd277,8670,26,1,3
d549dc85a9,4660,28,1,1
e143ffc8ba,4660,35,1,1
e438217f8c,2360,26,1,2
e7fb79546a,8670,34,1,0
f7477a262a,8670,21,1,3
fb9eca71ca,8670,24,1,3
087ad02d26,4660,20,1,1
0e1eab9213,4660,22,1,1
0e86e8caa3,4660,25,1,1
0ef5916f05,2360,27,1,2
10e57f6515,4660,24,1,1
13b0f26043,2360,25,1,2
17f1c3d037,4140,25,1,3
217ab0792c,2360,26,1,2
25d86ff896,4660,54,1,0
2761cdb7ce,8670,24,1,3
2b6a4dc7fa,2360,33,1,2
2b8bf9318a,4660,49,1,0
2bd1870020,2490,34,1,2
41c74c5df9,4660,40,1,1
42938e9831,8670,24,1,3
44a95d71fd,2360,32,1,2
4a79b50049,4140,28,1,2
4cd93f5f15,4660,27,1,1
4f1f066511,8670,32,1,3
51df6f0329,2440,19,1,3
569cd83231,4660,36,1,1
5c991fe207,2360,24,1,2
61b4131eae,4660,24,1,1
649f849a11,2360,25,1,2
6ac8cdfa12,4660,31,1,1
6cc8a47e71,2440,22,1,3
72e04c5fe2,4660,22,1,1
7817a6b51f,4660,25,1,1
78f6f6c8b8,4660,22,1,1
794cfae2ba,8670,31,1,3
83c4149318,2360,24,1,2
86a1756ef3,2360,26,1,2
872c0ed55a,2360,27,1,2
8baa176f9c,2490,27,1,2
8c0082214a,8670,46,1,0
9718cb1e36,4660,24,1,1
97db149c17,2360,22,1,2
9d0c86464c,4660,28,1,1
aa547255fd,2360,40,1,2
af3e6fb94c,4660,21,1,1
b11159aa01,4660,27,1,1
b55012ee1c,8550,23,1,3
b8d2b1501d,2360,31,1,2
bb3b56ce9a,2360,42,1,2
c033d9ae0f,8670,32,1,3
c0496dbb69,2360,38,1,2
cbfff21a1e,8670,36,1,0
cc23ffe871,4660,25,1,1
d4c51b5697,2440,23,1,3
d5374968b9,2360,34,1,2
daf0be3d6c,2360,25,1,2
df6d807cec,2360,39,1,2
e7032f4646,2360,21,1,2
e769bae9b3,2360,33,1,2
ecfea65893,2360,19,1,2
f116138345,2440,30,1,2
f41eef35e0,4660,27,1,1
fae4d819d7,4660,35,1,1
fbe71212f5,2360,24,1,2
5dd5cc26f0,2360,17,1,2
07372a02b2,4660,22,0,1
0752c51fb0,8670,28,0,3
0eb071001c,8670,24,0,3
12d8151bf1,8670,19,0,3
1318575a19,8670,25,0,3
144d31c5dc,4660,19,0,1
168fe32fbb,2440,20,0,3
19e10ae08f,8670,28,0,3
1b3e7fa86f,8370,19,0,3
1e34a1110c,2360,22,0,2
2416eb87cf,2360,28,0,2
24b4b414c1,2360,30,0,2
29e1c09f4a,8670,24,0,3
2bd9fc01c6,4660,27,0,1
2cf5d60183,2440,37,0,0
30682bef77,4660,25,0,1
3e754a66f4,2360,25,0,2
4a5b2bbf4d,2360,20,0,2
4db374bc73,2360,34,0,2
4dcaddf6a5,4660,29,0,1
56bfddd40e,4660,26,0,1
5b491f3cb1,0000,28,0,2
6238725b70,2440,32,0,2
64fea40d2a,4660,26,0,1
663ff43512,4660,33,0,1
676d8cde12,8670,24,0,3
72d3e276fc,8670,33,0,3
7339232c92,8670,32,0,3
73790007f5,8670,23,0,3
74e3233be5,2360,24,0,2
75f8e0b89d,8370,33,0,2
807d36b6ec,8670,31,0,3
843b58f30b,8670,25,0,3
89abf1f664,8370,26,0,1
8f68f17626,2360,30,0,2
99bdd97c9e,2360,31,0,2
99e5638e13,2360,26,0,2
9ecd34f1cd,4660,37,0,1
a0c7a6cbca,8670,28,0,3
a25d007915,2360,36,0,2
a2ae0036fe,8670,23,0,3
a6a23da93e,2360,35,0,2
af1e22876c,0000,30,0,2
b2bea0149e,8670,25,1,3
b45e9fd72c,4660,27,0,1
b60749f1db,2360,23,0,2
b86286e708,2360,24,0,2
bbf5420a05,8370,23,0,3
bf851fab8c,8670,26,0,3
c1fac4dfdc,8670,30,0,3
c3b3ef5b8a,2360,28,0,2
c4d39b48b5,8670,34,0,0
c5d0401d79,8670,43,0,0
c7146e5f2a,8670,30,1,3
c7644b6960,8670,38,0,0
cc1adef6d3,8370,29,0,2
cdce07106e,2440,36,0,0
d044a257dc,4660,21,0,1
d1c3ea8717,8670,23,0,3
d507f01c45,8670,22,0,3
e0d1abf1a1,4660,20,0,1
e86d1b0d34,4660,19,0,1
e94840f4b3,4660,21,0,1
ec92cfa6ca,2360,25,0,2
ed1295bda5,8670,25,0,3
f29abeb5e3,2360,26,0,2
f3875e162a,8670,27,0,3
f4babc5b3b,4660,20,0,1
f8c85dbfe7,8670,16,0,3
8e6bb3097a,2360,37,1,2
b155b025be,2490,23,1,3
b8db27255e,4660,24,1,1
beb238088f,4660,48,1,0
c86aa29b20,8670,25,1,3
4811baf46a,2360,21,1,2
7d56cdb29b,8670,22,1,3
a6c5450c07,2360,35,1,2
31e0d71c0f,2360,32,1,2
ac5709e9d0,8670,25,1,3
199ae748cb,4660,24,1,1
4287dc4ec5,2360,27,1,2
a78af2f9b2,4140,39,1,0
43b92a67d9,8670,43,1,0
f57887005e,8670,40,1,0
694ee68649,2360,31,1,2
a2b1f3e404,8670,19,1,3
b149af678c,4660,29,1,1
bed65b5942,2440,28,1,2
653a5b0ef2,8670,25,1,3
956611efda,2360,23,1,2
bfd60e3f9c,2440,28,1,2
2bcd5c7319,4660,19,1,1
db7e7cfbf4,4140,21,1,3
e6029187ab,4660,23,1,1
003e5e9790,2360,20,1,2
42e5776257,2360,20,1,2
6fa7e95ed0,8670,32,1,3
07d9cedc80,2360,19,1,2
60fca5b95f,8670,19,1,3
bb717b4ed7,8670,28,1,3
0b179df3d9,8670,19,1,3
12666d9659,4660,23,1,1
5b60d42120,4660,29,1,1
4bbd16e521,8670,22,1,3
683c39894d,4660,33,1,1
9dc4c85ebc,8670,19,1,3
a9c743a596,8670,29,1,3
ce8276ce21,8670,24,1,3
829df262cb,8670,23,1,3
a34249a0e4,2360,24,1,2
3722d298e8,8670,30,1,3
8af7a34cd4,4660,23,1,1
9799deb223,2360,34,1,2
543f810098,4660,22,1,1
a702296443,4660,20,1,1
b2891c23dd,8670,19,1,3
22c545ea9e,2360,25,1,2
2e68cf1a0c,8670,26,1,3
380af586c0,2360,25,1,2
52f640cf60,2360,19,1,2
a9b9d9852a,4660,27,1,1
afa7877746,2490,23,1,3
e94a6a186c,2360,23,1,2
c44bc248a2,2360,27,1,2
d277ef6667,2360,25,1,2
e7473fb231,4660,36,1,1
0a5f681e40,2360,18,1,2
2484ee1a8f,8670,22,1,3
61e59cb81d,8670,25,1,3
724cff4e3d,2360,26,1,2
fd55ea9f96,4140,43,1,0
f5cd37a029,8670,19,1,3
166605dc91,2490,26,1,1
44667101d1,4660,29,1,1
82591a1173,4660,24,1,1
a7f96df87a,2360,18,1,2
b1b40c96e4,0000,25,1,3
d79110c476,2360,21,1,2
efcf0e7ced,2440,19,1,3
059d9e9a18,2360,20,1,2
58123b7cb6,2360,25,1,2
93b2dbcd21,4660,33,1,1
b104175176,2360,22,1,2
bee38d018d,2360,29,1,2
08463be2df,4660,32,1,1
166c228b15,2440,22,1,3
29bfa9f6d9,8670,33,1,3
31069597d5,2360,28,1,2
8610d3ed51,2360,21,1,2
11bc9f7027,2360,27,1,2
4a7a455b52,4140,29,1,2
5b60fe13e1,8670,30,1,3
7bcc2b652a,8370,20,1,3
02a858c2e0,2360,32,1,2
5916e39dcd,4660,44,1,0
866f96eab1,4660,27,1,1
edea18b98c,8670,22,1,3
7787cf6db6,2440,28,1,2
b17a5ecbe2,4660,24,1,1
19b317fa64,4660,26,1,1
7400ddfbae,4660,27,1,1
818020f338,8670,37,1,0
bc45db6c0b,8670,21,1,3
8e5b39c03e,2360,20,1,2
9fcc60c3c0,2360,27,1,2
e7aef3a6e2,4660,25,1,1
1ff1ea7228,2360,21,1,2
842fa6290d,2360,28,1,2
989a3b0d78,8670,32,1,3
f5dbcc2b07,2440,26,1,1
1d84567c2d,2360,27,1,2
c3d1871278,2360,16,1,2
d97c8622b9,4660,28,1,1
e9890fd676,2360,21,1,2
2c2f954490,2360,21,1,2
89415339d3,2360,21,1,2
286fb68781,2360,23,1,2
7624b05167,2360,22,1,2
821bdefdce,4660,32,1,1
a9cc700578,8670,32,1,3
205084c209,2440,21,1,3
4030c5b153,2360,23,1,2
a735a47189,2360,31,1,2
a9f3659472,8670,26,1,3
d46d6cb1be,4660,29,1,1
da968c51f3,4660,28,1,1
ea21ebcc9a,4660,21,1,1
ffe241efe9,2360,23,1,2
