customer_id,customer_region,customer_age,vendor_count,product_count,is_chain,first_order,last_order,last_promo,payment_method,CUI_American,CUI_Asian,CUI_Beverages,CUI_Cafe,CUI_Chicken Dishes,CUI_Chinese,CUI_Desserts,CUI_Healthy,CUI_Indian,CUI_Italian,CUI_Japanese,CUI_Noodle Dishes,CUI_OTHER,CUI_Street Food / Snacks,CUI_Thai,DOW_0,DOW_1,DOW_2,DOW_3,DOW_4,DOW_5,DOW_6,HR_0,HR_1,HR_2,HR_3,HR_4,HR_5,HR_6,HR_7,HR_8,HR_9,HR_10,HR_11,HR_12,HR_13,HR_14,HR_15,HR_16,HR_17,HR_18,HR_19,HR_20,HR_21,HR_22,HR_23,promo_DELIVERY,promo_DISCOUNT,promo_FREEBIE,promo_NO DISCOUNT,pay_CARD,pay_CASH,pay_DIGI,last_promo_enc,payment_method_enc,days_between,total_orders,avg_order_hour,total_spend,avg_spend_prod,is_repeat_customer,avg_prod_vendor,avg_orders_vendor,avg_prod_order,weekend_orders,weekday_orders,weekend_weekday_ratio,num_cuisines,average_spend_per_cuisine,CUI_American_ratio,CUI_Asian_ratio,CUI_Beverages_ratio,CUI_Cafe_ratio,CUI_Chicken Dishes_ratio,CUI_Chinese_ratio,CUI_Desserts_ratio,CUI_Healthy_ratio,CUI_Indian_ratio,CUI_Italian_ratio,CUI_Japanese_ratio,CUI_Noodle Dishes_ratio,CUI_OTHER_ratio,CUI_Street Food / Snacks_ratio,CUI_Thai_ratio,DOW_0_ratio,DOW_1_ratio,DOW_2_ratio,DOW_3_ratio,DOW_4_ratio,DOW_5_ratio,DOW_6_ratio,HR_0_ratio,HR_1_ratio,HR_2_ratio,HR_3_ratio,HR_4_ratio,HR_5_ratio,HR_6_ratio,HR_7_ratio,HR_8_ratio,HR_9_ratio,HR_10_ratio,HR_11_ratio,HR_12_ratio,HR_13_ratio,HR_14_ratio,HR_15_ratio,HR_16_ratio,HR_17_ratio,HR_18_ratio,HR_19_ratio,HR_20_ratio,HR_21_ratio,HR_22_ratio,HR_23_ratio,0_7h,8_14h,15_19h,20_23h
f5a44fb0ff,4660,24.0,11,35,21,1,85,NO DISCOUNT,CARD,0.0,15.64,0.0,0.0,0.0,0.0,0.0,111.55,5.92,0.0,37.08,0.0,54.1,0.0,0.0,11,5,2,8,1,3,1,0,0,0,0,0,0,1,1,5,0,0,6,2,1,2,3,4,5,0,0,0,1,0,0,0,0,0,1,1,0,0,0.0,20119,84,31,12.870967741935484,224.29,6.408285714285714,1,3.1818181818181817,2.8181818181818183,1.1290322580645162,12,19,0.631578947368421,5,44.858,0.0,0.0697311516340452,0.0,0.0,0.0,0.0,0.0,0.4973471844487048,0.0263944001070043,0.0,0.1653216817513041,0.0,0.2412055820589415,0.0,0.0,0.3548387096774194,0.1612903225806451,0.064516129032258,0.2580645161290322,0.032258064516129,0.0967741935483871,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0.0,0.032258064516129,0.032258064516129,0.1612903225806451,0.0,0.0,0.1935483870967742,0.064516129032258,0.032258064516129,0.064516129032258,0.0967741935483871,0.1290322580645161,0.1612903225806451,0.0,0.0,0.0,0.032258064516129,0.0,0.0,2,16,12,1
fcf42ccfcb,8670,24.0,10,18,3,1,85,NO DISCOUNT,CARD,24.41,74.76,0.0,0.0,0.0,0.0,86.13,0.0,0.0,0.0,0.0,0.0,0.0,6.21,0.0,3,0,3,1,2,1,2,0,0,0,0,2,1,2,2,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,84,12,7.909090909090909,191.51,10.639444444444443,1,1.8,1.2,1.5,5,7,0.7142857142857143,4,47.877500000000005,0.1274607070126886,0.3903712599864237,0.0,0.0,0.0,0.0,0.449741527857553,0.0,0.0,0.0,0.0,0.0,0.0,0.0324265051433345,0.0,0.25,0.0,0.25,0.0833333333333333,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.0,0.0,0.0,0.0,0.1666666666666666,0.0833333333333333,0.1666666666666666,0.1666666666666666,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0833333333333333,0.0833333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,2,2,0
6b5aa18ad6,2360,20.0,16,77,37,1,86,DISCOUNT,CARD,27.78,129.22,0.0,0.0,5.57,16.14,0.0,0.0,6.36,8.91,0.0,0.0,54.82,0.0,1.69,8,9,8,5,7,7,7,0,1,1,0,0,0,0,0,0,2,3,3,1,2,7,9,11,5,3,1,1,0,1,0,0,1,0,0,1,0,0,2.0,20119,85,51,14.333333333333334,250.49,3.253116883116883,1,4.8125,3.1875,1.5098039215686274,15,36,0.4166666666666667,8,31.31125,0.1109026308435466,0.5158688969619546,0.0,0.0,0.0222364166234181,0.06443370992854,0.0,0.0,0.0253902351391273,0.0355702822467962,0.0,0.0,0.2188510519382011,0.0,0.0067467763184159,0.1568627450980392,0.1764705882352941,0.1568627450980392,0.0980392156862745,0.1372549019607843,0.1372549019607843,0.1372549019607843,0.0,0.0196078431372549,0.0196078431372549,0.0,0.0,0.0,0.0,0.0,0.0,0.0392156862745098,0.0588235294117647,0.0588235294117647,0.0196078431372549,0.0392156862745098,0.1372549019607843,0.1764705882352941,0.2156862745098039,0.0980392156862745,0.0588235294117647,0.0196078431372549,0.0196078431372549,0.0,0.0196078431372549,0.0,2,18,29,2
74d4ee1cc5,4660,20.0,4,35,18,1,86,NO DISCOUNT,CASH,38.9,0.0,0.0,0.0,22.27,0.0,0.0,0.0,0.0,2.43,0.0,0.0,102.5,0.0,0.0,4,3,2,5,7,7,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,9,12,2,0,0,0,0,0,0,0,0,1,0,1,0,0.0,5619,85,30,16.166666666666668,166.1,4.7457142857142856,1,8.75,7.5,1.1666666666666667,6,24,0.25,4,41.525,0.2341962673088501,0.0,0.0,0.0,0.1340758579169175,0.0,0.0,0.0,0.0,0.0146297411198073,0.0,0.0,0.6170981336544251,0.0,0.0,0.1333333333333333,0.1,0.0666666666666666,0.1666666666666666,0.2333333333333333,0.2333333333333333,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0333333333333333,0.0666666666666666,0.1333333333333333,0.3,0.4,0.0666666666666666,0.0,0.0,0.0,0.0,0.0,0,3,27,0
9870fd931f,2360,25.0,34,97,45,1,86,NO DISCOUNT,CARD,25.42,60.85,63.6,5.91,11.83,7.17,0.0,0.0,11.44,2.39,23.09,14.87,165.65,0.0,0.0,10,8,11,6,11,6,8,0,0,0,0,0,0,0,0,1,2,1,5,8,10,9,1,1,2,3,11,5,1,0,0,0,0,0,1,1,0,0,0.0,20119,85,60,14.866666666666667,392.22,4.043505154639176,1,2.8529411764705883,1.7647058823529411,1.6166666666666667,18,42,0.4285714285714285,11,35.65636363636364,0.0648105654989546,0.1551425220539493,0.162153893223191,0.0150680740400795,0.0301616439753199,0.0182805568303503,0.0,0.0,0.0291673040640456,0.0060935189434501,0.0588700219264698,0.0379123961042272,0.4223395033399622,0.0,0.0,0.1666666666666666,0.1333333333333333,0.1833333333333333,0.1,0.1833333333333333,0.1,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0166666666666666,0.0333333333333333,0.0166666666666666,0.0833333333333333,0.1333333333333333,0.1666666666666666,0.15,0.0166666666666666,0.0166666666666666,0.0333333333333333,0.05,0.1833333333333333,0.0833333333333333,0.0166666666666666,0.0,0.0,0,36,18,6
a0388b9e90,4660,20.0,8,24,13,1,86,NO DISCOUNT,CARD,119.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.57,12.92,0.0,0.0,0.0,10.68,3.51,4,2,1,4,1,2,4,0,0,0,0,0,0,0,0,0,0,1,2,1,1,0,0,6,4,3,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,85,18,15.27777777777778,154.98,6.4575,1,3.0,2.25,1.3333333333333333,8,10,0.8,5,30.996,0.7697767453865015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0552974577364821,0.0833655955607175,0.0,0.0,0.0,0.0689121176926055,0.0226480836236933,0.2222222222222222,0.1111111111111111,0.0555555555555555,0.2222222222222222,0.0555555555555555,0.1111111111111111,0.2222222222222222,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.1111111111111111,0.0555555555555555,0.0555555555555555,0.0,0.0,0.3333333333333333,0.2222222222222222,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0,5,13,0
f6f44654cc,4660,26.0,1,30,30,1,86,NO DISCOUNT,CARD,0.0,0.0,0.0,213.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7,9,5,5,4,0,0,0,0,0,0,0,0,0,0,0,5,20,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,85,30,10.033333333333331,213.26,7.108666666666666,1,30.0,30.0,1.0,7,23,0.3043478260869565,1,213.26,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2333333333333333,0.3,0.1666666666666666,0.1666666666666666,0.1333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1666666666666666,0.6666666666666666,0.1333333333333333,0.0333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,30,0,0
f930bc9f4a,4660,22.0,11,33,24,1,86,NO DISCOUNT,CARD,84.16,21.23,0.0,0.0,0.0,0.0,0.0,21.69,0.0,15.55,8.15,0.0,57.11,0.0,0.0,6,5,2,6,6,1,3,0,0,0,0,0,0,0,0,0,2,20,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,85,29,10.689655172413794,207.89,6.299696969696969,1,3.0,2.636363636363636,1.137931034482759,9,20,0.45,6,34.64833333333333,0.404829477127327,0.102121314156525,0.0,0.0,0.0,0.0,0.0,0.1043340228005195,0.0,0.0747991726393766,0.039203424888162,0.0,0.2747125883880899,0.0,0.0,0.2068965517241379,0.1724137931034483,0.0689655172413793,0.2068965517241379,0.2068965517241379,0.0344827586206896,0.1034482758620689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0689655172413793,0.6896551724137931,0.1379310344827586,0.0,0.0,0.0,0.0344827586206896,0.0344827586206896,0.0344827586206896,0.0,0.0,0.0,0.0,0.0,0.0,0,26,3,0
1a06449e1e,2360,33.0,21,56,37,1,87,FREEBIE,CARD,25.46,20.54,6.2,0.0,29.62,0.0,14.98,0.0,44.38,8.94,0.0,0.0,10.96,0.0,8.51,10,3,5,3,6,4,12,0,0,0,0,0,0,0,0,0,0,2,3,7,2,6,3,2,5,1,4,4,4,0,0,0,0,1,0,1,0,0,3.0,20119,86,43,15.511627906976743,169.59,3.0283928571428573,1,2.6666666666666665,2.0476190476190474,1.302325581395349,22,21,1.0476190476190477,9,18.843333333333334,0.1501267763429447,0.1211156318179137,0.0365587593608113,0.0,0.174656524559231,0.0,0.0883306798749926,0.0,0.2616899581343239,0.0527153723686538,0.0,0.0,0.0646264520313697,0.0,0.0501798455097588,0.2325581395348837,0.0697674418604651,0.1162790697674418,0.0697674418604651,0.1395348837209302,0.0930232558139534,0.2790697674418604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0465116279069767,0.0697674418604651,0.1627906976744186,0.0465116279069767,0.1395348837209302,0.0697674418604651,0.0465116279069767,0.1162790697674418,0.0232558139534883,0.0930232558139534,0.0930232558139534,0.0930232558139534,0.0,0.0,0,20,15,8
2b6803abfe,2360,30.0,26,45,30,1,87,NO DISCOUNT,CARD,5.75,18.08,6.49,0.0,25.01,7.58,0.0,0.0,10.62,5.79,24.61,7.62,13.89,0.0,28.53,9,4,4,6,5,2,2,0,0,0,0,0,0,0,0,0,0,20,5,0,0,3,0,0,0,3,1,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,86,32,11.5625,153.97000000000003,3.4215555555555563,1,1.7307692307692308,1.2307692307692308,1.40625,11,21,0.5238095238095238,11,13.99727272727273,0.037344937325453,0.1174254724946417,0.042151068389946,0.0,0.1624342404364486,0.0492303695525102,0.0,0.0,0.0689744755471845,0.0376047281938039,0.1598363317529388,0.0494901604208612,0.0902123790348769,0.0,0.1852958368513346,0.28125,0.125,0.125,0.1875,0.15625,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.625,0.15625,0.0,0.0,0.09375,0.0,0.0,0.0,0.09375,0.03125,0.0,0.0,0.0,0.0,0,28,4,0
536ed716e6,4660,25.0,7,40,11,1,87,NO DISCOUNT,CARD,0.0,8.36,0.0,0.0,0.0,0.0,0.0,255.81,52.4,0.0,22.11,0.0,26.55,0.0,0.0,4,5,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,13,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,86,19,15.894736842105264,365.23,9.13075,1,5.714285714285714,2.7142857142857144,2.1052631578947367,4,15,0.2666666666666666,5,73.046,0.0,0.0228896859513183,0.0,0.0,0.0,0.0,0.0,0.7004079621060701,0.1434712373025216,0.0,0.0605371957396708,0.0,0.0726939189004189,0.0,0.0,0.2105263157894736,0.2631578947368421,0.3684210526315789,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2105263157894736,0.6842105263157895,0.1052631578947368,0.0,0.0,0.0,0.0,0.0,0.0,0,0,19,0
7a3d966c6b,2360,36.0,12,29,15,1,87,NO DISCOUNT,DIGI,3.2,2.9,0.0,0.0,6.08,0.0,0.0,0.0,108.34,0.0,0.0,0.0,3.97,0.0,0.0,3,1,3,5,4,0,3,0,0,0,0,0,0,0,0,2,0,2,3,0,0,0,2,2,1,0,1,1,1,2,1,0,0,0,1,0,0,1,0.0,6090,86,19,15.27777777777778,124.49,4.292758620689655,1,2.4166666666666665,1.5833333333333333,1.5263157894736843,6,13,0.4615384615384615,5,24.898000000000003,0.025704875893646,0.0232950437786167,0.0,0.0,0.0488392641979275,0.0,0.0,0.0,0.8702707044742549,0.0,0.0,0.0,0.0318901116555546,0.0,0.0,0.1578947368421052,0.0526315789473684,0.1578947368421052,0.2631578947368421,0.2105263157894736,0.0,0.1578947368421052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1052631578947368,0.0,0.1052631578947368,0.1578947368421052,0.0,0.0,0.0,0.1052631578947368,0.1052631578947368,0.0526315789473684,0.0,0.0526315789473684,0.0526315789473684,0.0526315789473684,0.1052631578947368,0.0526315789473684,0,7,6,5
9680a8a705,4660,18.0,4,25,7,1,87,NO DISCOUNT,CARD,130.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.07,0.0,0.0,3,3,3,2,3,1,2,0,0,0,0,0,0,0,0,0,0,1,4,1,0,0,3,4,4,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,86,17,14.294117647058824,177.54999999999998,7.101999999999999,1,6.25,4.25,1.4705882352941178,5,12,0.4166666666666667,2,88.77499999999999,0.7348915798366658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2651084201633343,0.0,0.0,0.1764705882352941,0.1764705882352941,0.1764705882352941,0.1176470588235294,0.1764705882352941,0.0588235294117647,0.1176470588235294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.2352941176470588,0.0588235294117647,0.0,0.0,0.1764705882352941,0.2352941176470588,0.2352941176470588,0.0,0.0,0.0,0.0,0.0,0.0,0,6,11,0
b3c52efcd0,2360,53.0,5,49,4,1,87,NO DISCOUNT,CARD,5.8,196.0,8.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.23,0.8,0.0,0.0,9,6,6,2,4,2,2,0,0,0,0,0,0,0,0,0,0,0,0,14,11,4,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,86,31,12.96774193548387,212.88,4.344489795918368,1,9.8,6.2,1.5806451612903225,11,20,0.55,5,42.57600000000001,0.0272453964674934,0.9207065013152947,0.037814731304021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0104753851935362,0.0037579857196542,0.0,0.0,0.2903225806451613,0.1935483870967742,0.1935483870967742,0.064516129032258,0.1290322580645161,0.064516129032258,0.064516129032258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4516129032258064,0.3548387096774194,0.1290322580645161,0.0,0.0,0.032258064516129,0.032258064516129,0.0,0.0,0.0,0.0,0.0,0,29,2,0
04c417dfde,4660,29.0,7,31,12,1,88,NO DISCOUNT,CARD,0.0,0.0,0.0,108.64,0.0,0.0,0.0,0.0,0.0,13.32,0.0,0.0,114.6,0.0,0.0,2,4,1,3,1,5,1,0,0,0,0,0,0,0,0,0,1,1,1,3,0,1,2,2,4,1,0,1,0,0,0,0,0,0,1,1,0,0,0.0,20119,87,17,14.588235294117649,236.56,7.630967741935484,1,4.428571428571429,2.4285714285714284,1.8235294117647056,3,14,0.2142857142857142,3,78.85333333333334,0.0,0.0,0.0,0.459249239093676,0.0,0.0,0.0,0.0,0.0,0.0563070679742982,0.0,0.0,0.4844436929320256,0.0,0.0,0.1176470588235294,0.2352941176470588,0.0588235294117647,0.1764705882352941,0.0588235294117647,0.2941176470588235,0.0588235294117647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0588235294117647,0.0588235294117647,0.0588235294117647,0.1764705882352941,0.0,0.0588235294117647,0.1176470588235294,0.1176470588235294,0.2352941176470588,0.0588235294117647,0.0,0.0588235294117647,0.0,0.0,0.0,0,7,9,1
1311e5c7a4,2360,26.0,8,25,20,1,88,DELIVERY,CARD,3.67,6.72,0.0,0.0,0.0,5.46,0.0,0.0,23.88,0.0,0.0,0.0,34.2,0.0,0.0,4,6,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1,0,0,0,1,0,0,1.0,20119,87,20,17.0,73.93,2.9572000000000003,1,3.125,2.5,1.25,4,16,0.25,5,14.786,0.0496415528202353,0.0908967942648451,0.0,0.0,0.0,0.0738536453401866,0.0,0.0,0.3230082510482889,0.0,0.0,0.0,0.4625997565264439,0.0,0.0,0.2,0.3,0.2,0.25,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,20,0
30cb381411,2360,51.0,11,49,25,1,88,DELIVERY,CARD,9.12,0.0,0.0,0.0,2.88,4.59,0.0,0.0,0.0,0.0,0.0,78.9,91.47,0.0,0.0,5,3,6,10,2,4,6,0,0,0,0,0,0,0,0,0,0,0,2,3,3,0,1,0,4,20,3,0,0,0,0,1,0,0,0,1,0,0,1.0,20119,87,36,16.583333333333332,186.96,3.8155102040816327,1,4.454545454545454,3.272727272727273,1.3611111111111112,11,25,0.44,5,37.392,0.048780487804878,0.0,0.0,0.0,0.0154043645699614,0.0245507060333761,0.0,0.0,0.0,0.0,0.0,0.4220154043645699,0.4892490372272143,0.0,0.0,0.1388888888888889,0.0833333333333333,0.1666666666666666,0.2777777777777778,0.0555555555555555,0.1111111111111111,0.1666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0555555555555555,0.0833333333333333,0.0833333333333333,0.0,0.0277777777777777,0.0,0.1111111111111111,0.5555555555555556,0.0833333333333333,0.0,0.0,0.0,0.0,0,8,28,0
31a8944d93,8670,36.0,12,34,26,1,88,DISCOUNT,CASH,18.33,42.15,106.2,0.0,0.0,0.0,6.14,0.0,0.0,0.0,54.61,0.0,0.0,0.0,0.0,7,5,6,2,5,3,5,0,0,0,1,0,0,1,0,4,6,8,0,0,2,2,5,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,2.0,5619,87,33,11.393939393939394,227.43,6.689117647058824,1,2.833333333333333,2.75,1.0303030303030305,12,21,0.5714285714285714,5,45.486,0.0805962274106318,0.1853317504287033,0.4669568658488326,0.0,0.0,0.0,0.0269973178560436,0.0,0.0,0.0,0.2401178384557885,0.0,0.0,0.0,0.0,0.2121212121212121,0.1515151515151515,0.1818181818181818,0.0606060606060606,0.1515151515151515,0.0909090909090909,0.1515151515151515,0.0,0.0,0.0,0.0303030303030303,0.0,0.0,0.0303030303030303,0.0,0.1212121212121212,0.1818181818181818,0.2424242424242424,0.0,0.0,0.0606060606060606,0.0606060606060606,0.1515151515151515,0.0606060606060606,0.0303030303030303,0.0,0.0,0.0,0.0,0.0,0.0303030303030303,2,22,8,1
38bcb5ef54,2360,19.0,20,36,20,1,88,FREEBIE,DIGI,25.9,0.0,9.16,0.0,53.06,0.0,0.0,0.0,25.46,0.0,0.0,0.0,10.32,2.21,0.0,3,3,3,4,1,6,5,0,0,0,0,0,0,0,0,1,1,3,5,0,1,3,1,2,1,3,4,0,0,0,0,0,0,1,0,0,0,1,3.0,6090,87,25,14.04,126.11,3.503055555555556,1,1.8,1.25,1.44,8,17,0.4705882352941176,6,21.01833333333333,0.2053762588216636,0.0,0.0726350011894377,0.0,0.4207437950995163,0.0,0.0,0.0,0.2018872412972801,0.0,0.0,0.0,0.0818333201173578,0.0175243834747442,0.0,0.12,0.12,0.12,0.16,0.04,0.24,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.04,0.12,0.2,0.0,0.04,0.12,0.04,0.08,0.04,0.12,0.16,0.0,0.0,0.0,0.0,0,14,11,0
41d96425c6,2360,22.0,5,87,36,1,88,NO DISCOUNT,DIGI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,309.07,0.0,0.0,0.0,8.16,0.0,0.0,5,8,15,9,7,4,5,0,0,0,0,0,0,0,0,0,0,0,7,26,5,1,0,0,2,0,1,3,3,5,0,0,0,0,1,0,0,1,0.0,6090,87,53,14.226415094339623,317.23,3.64632183908046,1,17.4,10.6,1.6415094339622642,10,43,0.2325581395348837,2,158.615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9742773382088704,0.0,0.0,0.0,0.0257226617911294,0.0,0.0,0.0943396226415094,0.1509433962264151,0.2830188679245283,0.1698113207547169,0.1320754716981132,0.0754716981132075,0.0943396226415094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1320754716981132,0.490566037735849,0.0943396226415094,0.0188679245283018,0.0,0.0,0.0377358490566037,0.0,0.0188679245283018,0.0566037735849056,0.0566037735849056,0.0943396226415094,0.0,0,39,3,11
5a03d02f8a,8670,19.0,10,39,3,1,88,NO DISCOUNT,DIGI,43.84,375.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.97,0.0,0.0,0.0,0.0,3,2,5,3,5,1,4,0,0,2,6,0,0,0,0,0,0,10,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0.0,6090,87,23,7.739130434782608,443.0,11.35897435897436,1,3.9,2.3,1.6956521739130437,7,16,0.4375,3,147.66666666666666,0.098961625282167,0.8469300225733635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0541083521444695,0.0,0.0,0.0,0.0,0.1304347826086956,0.0869565217391304,0.217391304347826,0.1304347826086956,0.217391304347826,0.0434782608695652,0.1739130434782608,0.0,0.0,0.0869565217391304,0.2608695652173913,0.0,0.0,0.0,0.0,0.0,0.0,0.4347826086956521,0.1739130434782608,0.0434782608695652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,15,0,0
6227604225,8670,36.0,5,26,3,1,88,NO DISCOUNT,CARD,50.33,223.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,4,2,3,2,2,1,0,0,1,10,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,87,17,3.294117647058824,273.91,10.535,1,5.2,3.4,1.5294117647058822,4,13,0.3076923076923077,2,136.955,0.1837464860720674,0.8162535139279326,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1764705882352941,0.2352941176470588,0.1176470588235294,0.1764705882352941,0.1176470588235294,0.1176470588235294,0.0588235294117647,0.0,0.0,0.0588235294117647,0.5882352941176471,0.3529411764705882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17,0,0,0
66353f2e7c,4660,27.0,7,22,8,1,88,NO DISCOUNT,CARD,15.55,17.5,0.0,100.17,0.0,0.0,0.0,0.0,0.0,24.01,0.0,0.0,0.0,0.0,0.0,3,4,2,4,1,0,0,0,0,0,0,0,1,0,1,2,1,0,0,0,2,0,3,2,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,87,14,12.428571428571429,157.23,7.1468181818181815,1,3.142857142857143,2.0,1.5714285714285714,3,11,0.2727272727272727,4,39.3075,0.0988997010748585,0.1113019143929275,0.0,0.6370921579851174,0.0,0.0,0.0,0.0,0.0,0.1527062265470966,0.0,0.0,0.0,0.0,0.0,0.2142857142857142,0.2857142857142857,0.1428571428571428,0.2857142857142857,0.0714285714285714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0714285714285714,0.0,0.0714285714285714,0.1428571428571428,0.0714285714285714,0.0,0.0,0.0,0.1428571428571428,0.0,0.2142857142857142,0.1428571428571428,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,2,5,7,0
9c45bbe513,4660,23.0,8,34,16,1,88,NO DISCOUNT,CARD,0.0,0.0,0.0,30.85,0.0,0.0,0.0,65.28,12.88,0.0,158.69,0.0,12.57,0.0,0.0,3,3,5,5,4,3,0,0,0,0,0,0,0,0,0,0,8,8,3,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0.0,20119,87,23,10.869565217391305,280.27,8.243235294117646,1,4.25,2.875,1.4782608695652173,3,20,0.15,5,56.054,0.0,0.0,0.0,0.1100724301566346,0.0,0.0,0.0,0.2329182573946551,0.0459556855888964,0.0,0.566204017554501,0.0,0.0448496093053127,0.0,0.0,0.1304347826086956,0.1304347826086956,0.217391304347826,0.217391304347826,0.1739130434782608,0.1304347826086956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3478260869565217,0.3478260869565217,0.1304347826086956,0.0,0.0,0.0,0.0434782608695652,0.0434782608695652,0.0869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0,19,4,0
